filename,question_no,question,Fear of embarrassment cause me to avoid doing things or speaking to people,I avoid activities in which i am the centre of attention,Being embarrassed or looking stupid are among my worst fears,Felt miserable or unhappy,Felt so tired that they just sat around and did nothing,Was very restless,Didnt enjoy anything at all,Felt they was no good anymore,Cried a lot,Hated him or herself,Thought they could never be as good as other kids,Felt lonely,Thought nobody really loved him or her,Felt they was a bad person,Felt they did everything wrong,Found it hard to think or concentrate,Makes an all out effort,Obeys without protests,Takes himself or herself into consideration first,Forgets anything and everything,Prefers to leave work to others,Does everything to get their own way,Is not very thorough,Finishes tasks to the very end,Imposes her or his will,Is easily incensed by things,Carries out work to the last detail,Doesnt envy others,Bullies threatens or intimidates others,Initiates physical fights,Has been physically cruel to others,Has harassed or injured animals physically,Has stolen items of nontrivial value without confronting a victim e g shoplifting,Has deliberately destroyed others property,Has been truant from school,Has used an object that can cause serious physical harm to others e g a bat stone knife heavy toy,Fails to give close attention to details or makes careless mistakes in schoolwork,Has difficulty sustaining attention in tasks or play activities,Does not seem to listen when spoken to directly,Does not follow through on instructions and fails to finish school work chores or duties not due to oppositional behaviour or failure to understand instructions,Has difficulty organizing tasks and activities,Avoids dislikes or is reluctant to engage in tasks that require sustained mental effort such as schoolwork or homework,Loses things necessary for tasks or activities pencils books toys,Is easily distracted,Is forgetful in daily activities,Fidgets with hands or feet or squirms in seat sits uneasily,Leaves seat in classroom or in other situations in which remaining seated is expected e g at the table or in group gathering,Runs about or climbs excessively in situations in which it is inappropriate,Has difficulty playing or engaging in leisure activities quietly,Is on the go or acts as if driven by a motor,Talks excessively,Blurts out answers before questions have been completed,Has difficulty awaiting turn,Interrupts or intrudes on others such as in conversation or play,Loses temper tantrums,Argues with adults,Actively defies or refuses to comply with adults requests or rules,Deliberately annoys people,Blames others for their mistakes or misbehaviour,Is touchy or easily annoyed by others,Is angry and resentful,Is spiteful or vindictive,My child gets really frightened for no reason at all,My child is afraid to be alone in the house,People tell my child that he or she worries too much,My child is scared to go to school,My child is shy,Is he or she now able to talk using short phrases or sentences,Do you have a to and fro conversation with her or him that involves taking turns or building on what you have said,Do they ever use odd phrases or say the same thing over and over in almost exactly the same way either phrases that they hears other people use or ones that they makes up,Does your child ever use socially inappropriate questions or statements for example does your child ever regularly ask personal questions or make personal comments at awkward times,Does your child ever get their pronouns mixed up e g saying you or he or she for i,Does your child ever use words that he or she seems to have invented or made up her or himself put things in odd indirect ways or use metaphorical ways of saying things e g saying hot rain for steam,Does your child ever say the same thing over and over in exactly the same way or insist that you say the same thing over and over again,Does your child ever have things that he or she seems to have to do in a very particular way or order or rituals that the child insists that you go through,Does your childs facial expression usually seem appropriate to the particular situation as far as you can tell,Does your child ever use your hand like a tool or as if it were part of their own body e g pointing with your finger or putting your hand on a doorknob to get you to open the door,Does your child ever have any interests that preoccupy him or her and might seem odd to other people e g traffic lights drainpipes or timetables,Does your child ever seem to be more interested in parts of a toy or an object e g spinning the wheels of a car rather than in using the object as it was intended,Does your child ever have any special interests that are unusual in their intensity but otherwise appropriate for their age and peer group e g trains or dinosaurs,Does your child ever seem to be unusually interested in the sight feel sound taste or smell of things or people,Does your child ever have any mannerisms or odd ways of moving their hands or fingers such as flapping or moving their fingers in front of their eyes,Does your child ever have any complicated movements of their whole body such as spinning or repeatedly bouncing up and down,Does your child ever injure himself or herself deliberately such as by biting their arm or banging their head,Does your child ever have any objects other than a soft toy or comfort blanket that he or she has to carry around,Does your child have any particular friends or a best friend,Does your child ever talk with you just to be friendly rather than to get something,Does your child ever spontaneously copy you or other people or what you are doing such as vacuuming gardening or mending things,Does your child ever spontaneously point at things around him or her just to show you things not because he or she wants them,Does your child ever use gestures other than pointing or pulling your hand to let you know what he or she wants,Does your child nod their head to indicate yes,Does your child shake their head to indicate no,Does your child usually look at you directly in the face when doing things with you or talking with you,Does your child smile back if someone smiles at him or her,Does your child ever show you things that interest him or her to engage your attention,Does your child ever offer to share things other than food with you,Does your child ever seem to want you to join in their enjoyment of something,Does your child ever try to comfort you when you are sad or hurt,If your child wants something or wants help does he or she look at you and use gestures with sounds or words to get your attention,Does your child show a normal range of facial expressions,Does your child ever spontaneously join in and try to copy the actions in social games such as the mulberry bush or london bridge is falling down,Does your child play any pretend or make believe games,Does your child seem interested in other children of approximately the same age whom he or she does not know,Does your child respond positively when another child approaches him or her,If you come into a room and start talking to your child without calling their name does he or she usually look up and pay attention to you,Does your child ever play imaginative games with another child in such a way that you can tell that each child understands what the other is pretending,Does your child play cooperatively in games that need some form of joining in with a group of other children such as hide and seek or ball games,My child enjoys tasting new foods,My child gets full up easily,My child eats more when she is happy,Given the choice my child would eat most of the time,My child eats slowly,My child eats more when worried,My child takes more than 30 minutes to finish a meal,My child gets full before their meal is finished,My child enjoys a wide variety of foods,My child is interested in tasting food they hasnt tasted before,If given the chance my child would always have food in their mouth,My child eats more when anxious,If allowed to my child would eat too much,My child eats less when upset,My child leaves food on their plate at the end of a meal,My child eats less when angry,My child eats more and more slowly during the course of a meal,My child eats more when annoyed,Forgets words they knows e g instead of rhinoceros may say you know the animal with the horn on its nose,Uses terms like he or it without making it clear what they is talking about for instance when talking about a film might say he was really great without explaining who he is,Misses the point of jokes and puns though may be amused by nonverbal humour such as slapstick,Can be hard to tell if they is talking about something real or make believe,Leaves out past tense ed endings on words may for instance say john kick the ball instead of john kicked the ball or eva buy soda instead of eva bought soda,Takes in just 1 2 words in a sentence and so misinterprets what has been said e g if someone says i want to go skating next week they may think theyve been skating or want to go now,Gets sequence of events muddled up when telling a story or describing event e g if describing a film might talk about the end before the beginning,Doesnt explain what they is talking about to someone who doesnt share their experiences for instance might talk about jon without explaining who he is,It is hard to make sense of what they is saying even though the words are clearly spoken,Uses appropriate language to talk about what they plans to do in the future e g what they will do tomorrow or plans for going on holiday,You can have an enjoyable interesting conversation with him or her,Produces long and complicated sentences such as when we went to the park i had a go on the swings i saw this man standing on the corner,Uses words that refer to whole classes of objects rather than a specific item e g refers to a table chair and drawers as furniture or to apples bananas and pears as fruit,Speaks fluently and clearly producing all speech sounds accurately and without hesitation,Explains a past event clearly e g what they did at school or what happened at a football game,When answering a question provides enough information without being over precise,Confuses words with similar meaning e g shirt sweater jacket,Has difficulty understanding the meaning of common words,Has difficulty answering questions as quickly as other children,Is often searching for the right words,Uses incomplete sentences,Uses short sentences when they answers questions,Has difficulty retelling a story they has heard,Forgets words they knows the meaning of,Your child cries easily,Your child is always on the go,Your child prefers playing with others rather than alone,Your child is off and running as soon as he or she wakes up in the morning,Your child is very sociable,Your child takes a long time to warm up to strangers,Your child gets upset or sad easily,Your child prefers quiet inactive games to more active ones,Your child likes to be with people,Your child reacts intensely when upset,Your child is very friendly with strangers,Your child find other people more fun than anything else,Afraid to try new things,Cant concentrate cant pay attention for long,Cant sit still restless or overactive,Cant stand waiting wants everything now,Clings to adults or too dependent,Cries a lot,Defiant,Demands must be met immediately,Disturbed by any change in routine,Doesnt eat well,Doesnt seem to feel guilty after misbehaving,Fears certain animals situation or places,Gets in many fights,Gets into everything,Gets too upset when separated from parents,Hits others,Nervous high strung or tense,Punishment doesnt change their behavior,Quickly shifts from one activity to another,Stomach aches or cramps without medical cause,Too fearful or anxious,Unhappy sad or depressed,Vomiting throwing up without medical cause,Poorly coordinated or clumsy,Feelings are easily hurt,Self conscious or easily embarrassed,Can your child tell you at least two things about common object for example if you say to your child tell me about the ball does he say something like it is round i throw it it is big,Without giving your child help by pointing or repeating directions does your child follow three directions that are unrelated to one another give all three directions before your child starts for example you may ask your child to clap your hands walk to the door and sit down or give me the pen open the book and stand up,Does your child use four and five word sentences for example does your child say i want the car,When talking about something that already happened does your child use words that end in ed such as walked jumped or played ask your child questions such as how did you get to the store we walked what did you do at your friends house we played,Does your child use comparison words such as heavier stronger or shorter ask your child questions such as a car is big but a bus is bigger a cat is heavy but a man is heavier a tv is small but a book is smaller,Does your child answer the following questions what do you do when you are hungry acceptable answers include get food eat ask for something to eat and have a snack what do you do when you are tired acceptable answers include take a nap rest go to sleep go to bed lie down and sit down,Does your child repeat the sentences shown below back to you without any mistakes you may repeat each sentence one time mark yes if your child repeats both sentences without mistakes or sometimes if your child repeats one sentence without mistakes jane hides her shoes for maria to find al read the blue book under his bed,It doesnt seem like what they is learning is remembered,Has difficulty remembering things,Has difficulty understanding what others are saying,Misconceive instructions and messages,Has problems remembering messages,Misunderstands context and what is going on,Is difficult to understand,Has difficulty expressing wishes and needs,Is not understood by others,Seldom initiates conversation with others,Has difficulties in pronunciation,Is not able to have a dialogue with peers,Talks to other children during play,Plays by himself or herself examining a toy or object,Plays rough and tumble with other children,Takes on the role of onlooker or spectator,Plays make believe with other children,Engages in group play,Engages in pretend play by himself or herself,Plays alone building things with blocks and or or other toys,Wanders around aimlessly,Plays in groups with and not just beside other children,Plays make believe but not with other children,Watches or listens to other children without trying to join in,Engages in playful or mock fighting with other children,Plays by himself or herself drawing painting pictures or doing puzzles,Engages in active conversations with other children during play,Engages in pretend play with other children,Plays alone exploring toys or objects trying to figure out how they work,Remains alone and unoccupied perhaps staring off into space,Plays by him or herself engaging in simple motor activities e g running,Plays just for a short while with each toy does not settle with any toy,Do they appear to have an unusual memory for details,Can they keep a two way conversation going,Do they have at least one good friend,Do they have an unusual eye gaze facial expression voice or gestures,Do they prefer imaginative activities such as play acting or story telling rather than numbers or lists of facts,Is it important to him or her to fit in with the peer group,Do they tend to take things literally,Do they have an odd style of communication old fashioned formal or pedantic,Do they have a strong interest in an unusual topic,Do they like to do things over and over again in the same way all the time,Do they find it easy to interact with other children,Do they mostly have the same interests as their peers,Are people important to him or her,Do they often do or say things that are tactless or socially inappropriate,Rather solitary and tends to play alone,Do they have any unusual or repetitive movements,Is their social behavior very one sided and always on their own terms,Do they sometimes lose the listener because of not explaining what they is talking about,Do they care how they is perceived by the rest of the group,Do they often turn conversations to their favorite subject rather than following what the other person wants to talk about,Inattentive easily distracted,Short attention span,Fidgets with hands or feet squirms in seat,Messy or disorganised at home or in the kindergarten,Only attends if it is something he or she is very interested in,Distractibility or attention span a problem,Avoids expresses reluctance about or has difficulties engaging in tasks that require sustained mental effort such as activities in kindergarten or helping out at home,Gets distracted when given instructions to do something,Has trouble concentrating in kindergarten,Leaves seat in kindergarten or in other situations in which remaining seated is expected,Does not follow through on instructions and fails to finish tasks such as putting away shoes or tidying toys not due to oppositional behaviour or failure to understand instructions,Easily frustrated in efforts,Do you think your child walks runs and climbs like other children at the same age,Able to stand on one foot for at least 5 seconds without problems keeping balance,Hops on one foot many times without support,Plays catch with other children throwing to him or her and catching the ball at least half the time,Swings on a swing pumping by self,Rides a two wheeled bike with or without training wheels,Puts together a puzzle with nine or more pieces,Draws or copies a square with four good corners,Cuts with scissors following a simple outline or pattern,Draws pictures of complete people that have at least head with eyes nose mouth body arms and legs hands and feet need to do all seven for a yes,Colours within the lines in a colouring book,Does your child like to participate in activities or active games requiring good motor skills,My childs ability to ask questions properly is,My childs ability to answer questions properly is,My childs ability to say sentences clearly enough to be understood by strangers is,The number of words my child knows is,My childs ability to get their message across to others when talking is,My childs ability to use proper words when talking to others is,My childs ability to get what he or she wants by talking is,My childs ability to start a conversation going with other children is,My childs ability to keep a conversation going with other children is,The length of this childs sentences is,My childs ability to make grown up sentences is,My childs ability to correctly say the sounds in individual words is,QuestionPart2,When you enthusiastically say where is the ball or other toy will your child point towards the toy even if it is more than 1 metre away,When you look at a distant object and surprised and excited say wowwhats that does he or she turn their head in the same direction as you,Does your child use sounds or words together with gestures for example uses sounds when pointing or reaching towards toys or objects,Does your child show you toys by looking at you and holding the toy up towards you from a distance just so you can look at it,Constipated doesnt move bowels,Doesnt want to sleep alone,Eats or drinks things that are not food dont include sweets,Resists going to bed at night,Sudden changes in moods or feelings,Without holding onto anything for support does your child kick a ball by swinging their leg forward,Can your child catch a large ball with both hands,When drawing does your child hold a pencil crayon or pen between their fingers and thumb like an adult does,Can your child undo one or more buttons,Without showing him or her first does your child point to the correct picture when you say where is the cat or where is the dog your child must only point at the correct picture,When you ask your child to point to their eyes nose hair feet ears and so forth does he or she correctly point to at least seven body parts the child can point to parts of himself or herself you or a doll,Does your child make sentences that are three or four words long,Without giving him or her help by pointing or using gestures ask your child to put the shoe on the table and put the book under the chair does your child carry out both of these directions correctly,When looking at a picture book does your child tell you what is happening or what action is taking place in the picture for example barking running eating and crying you may ask what is the dog or boy doing,Can your child tell you at least two things about an object he or she is familiar with if you say for example tell me about your ball will your child answer by saying something like it is round i can throw it it is big,Your child shares readily with other children for example treats toys pencils,Your child is helpful if someone is hurt upset or feeling ill,Your child is considerate of other peoples feelings,Your child is kind to younger children,Your child often volunteers to help others parents teachers other children,Your child pays careful attention when you try to teach him or her something new,Does your child respond to their name one of the first two times you call,Does your child ever bring objects over to you to show you something,Does your child imitate you e g you make a face will your child imitate it,Does your child ever use their index finger to point to indicate interest in something,Does your child take an interest in other children,If you point at a toy across the room does your child look at it,Does your child ever seem oversensitive to noise e g plugging ears,Is it easy to make eye contact with your child,Does your child react when spoken to for instance by looking listening smiling speaking or babbling,Tests other children to see whether they get angry,Becomes aggressive when he or she is frustrated,Hitheyr body is affected by twitches or contortions that seem difficult to control e g eyes mouth nose or legs,Hits shoves kicks and bites other children not including siblings,Is very anxious about getting dirty,Wants things to be clean and tidy,Places toys or other objects in a certain order or sequence over and over again,Wakes up in the night and needs help to get back to sleep,Gets distressed when you go out and he or she is going to be looked after by family or a babysitter he or she knows,Does things he or she is not allowed to do to attract attention from adults,Seems to have less fun than other children,Is extremely noisy shouts and screams a lot,Is disobedient or defiant e g refuses to do anything you ask,Comes over to you when something happens that makes him or her afraid or anxious,Runs off when you are outside,Seems to have less energy,Is very fussy when it comes to food,Seems to be unhappy sad or depressed,Wakes up several times in the night,I have to be sure that my child does not eat too many sweet things sweets,I have to be sure that my child does not eat too many high fat foods,I have to be sure that my child does not eat too much of their favorite food,I intentionally keep some foods out of my childs reach,Reward for good behavior,I offer my child their favorite foods in exchange for good behavior,If i did not guide or regulate my childs eating he or she would eat too many junk foods,If i did not guide or regulate my childs eating he or she would eat too much of their favorite foods,My child should always eat all of the food on their plate,I have to be especially careful to make sure that my child eats enough,If my child says im not hungry i try to get him or her to eat anyway,Than he or she should,The child cries and complains a lot,The child is easy to calm when he or she cries,The child is easily upset,When the baby cries he or she usually cries loudly and vigorously,The child is easy to handle,The child requires a lot of attention,When left alone he or she usually plays alone and is contented,The child is so demanding that it would represent a considerable problem for most parents,The child smiles and laughs frequently,The child is easy to put to bed and falls asleep quickly,When your child is lying on their back does he or she play by grabbing hold of their feet,When your child is on their tummy does he or she straighten both arms and push her whole chest off the bed or floor,Does your child roll over from their back onto their tummy,When you chat to your child does he or she try to chat back to you,Does your child babble and make sounds when he or she is lying on their own,Can you tell how your child is just by listening to the sounds he or she is making e g contented hungry angry in pain,Do you get a smile from your child when you just smile at him or her without touching or tickling him or her and without holding up a toy,When you call your child does he or she turn towards you one of the first times you say their name,Does your child grab a toy you offer and then put it in their mouth or hold it,When your child is sitting on your lap does he or she stretch out for a toy or something else on the table in front of you,Does your child hold onto a toy with both hands when he or she is examining it,When you ask him or her does your child go into another room to find a familiar toy or object you might ask where is your ball or say bring me your coat or go get your blanket,Does your child say eight or more words in addition to mama and dada,Without showing him or her first does your child point to the correct picture when you say show me the kitty or ask where is the dog,Does your child move around by walking rather than by crawling on their hands and knees,Can your child walk well and seldom fall,Does your child walk down stairs if you hold onto one of their hands,Does your child throw a small ball or toy with a forward arm motion if he or she simply drops the ball enter a cross under not yet,Does your child stack a small block or toy on top of another one for example small boxes or toys about 3 cm in size,Does your child turn the pages of a book by himself or herself he or she may turn more than one page at a time,Is your child interested in different sorts of toys or objects and not for instance mainly in cars or buttons,Can your child play with toys in varied ways not just fiddling mouthing or dropping them,When your child expresses their feelings for instanceby crying or smiling is that mostly in expected and appropriate moments,Does your child react in a normal way to sensory stimulation such as coldness warmth light pain or tickling,Can you easily tell from the face of your child how he or she feels,When your child has been left alone for some time does he or she try to attract your attention for instance by crying or calling,Is the behaviour of your child free of stereotyped repetitive movements like banging their head or rocking their body,Does your child on their own accord ever bring objects over to you or show you something,Does your child show to be interested in other children or adults,Does your child like to be cuddled,Does your child ever smile at you or at other people,Does your child like playing games with others such as peek a boo ride on someones knee or to be swung,Chickenpox
ChPsy_Q09.xlsx sheet ChPsy_Q09,1,Fear of embarrassment cause me to avoid doing things or speaking to people,,-0.541253567,0.7574684619903564,0.26263296604156494,0.12578263878822327,0.17025157809257507,-0.227125853,0.1481803059577942,0.20578303933143616,0.1650109887123108,0.10106226801872253,0.15699028968811035,-0.057717569,0.2067766934633255,0.17368829250335693,0.2562735676765442,-0.094592303,-0.326183051,-0.191891342,0.23871642351150513,-0.245819941,-0.162244678,0.11728746443986893,-0.088564061,0.20988422632217407,-0.394912064,-0.068445422,-0.349481821,0.3565880060195923,0.077345379,0.2595455050468445,0.23810823261737823,-0.228662834,0.010318418,0.10278331488370895,0.12171900272369385,0.3375188708305359,0.36669325828552246,-0.271378994,-0.182282835,0.17176982760429382,0.41297397017478943,0.16005264222621918,-0.353154927,0.38370928168296814,-0.18307893,-0.254454523,0.30830326676368713,0.3593491017818451,-0.120771505,0.3256298005580902,-0.167572469,0.064729646,0.43293148279190063,0.25186169147491455,-0.234582514,0.28590691089630127,0.4169137179851532,0.2766450345516205,-0.404156506,0.3508763015270233,0.38280636072158813,0.37644922733306885,0.3246133327484131,0.3757581412792206,0.36343061923980713,0.36294111609458923,-0.198546037,-0.256887764,-0.189436853,0.29455333948135376,-0.155993581,-0.106154904,-0.181478381,-0.196701854,-0.353492945,-0.108048365,-0.254673719,-0.163274243,-0.245958805,0.2900131046772003,-0.153701589,-0.095629655,-0.157085821,-0.186954618,-0.125465631,-0.281911314,-0.259485006,-0.243956745,-0.24285385,-0.148951381,0.24528013169765472,-0.257488579,-0.246445298,-0.329699039,0.20495858788490295,-0.322626531,-0.243910432,-0.22679317,-0.223811999,-0.258892626,-0.180639982,0.1723174750804901,-0.302205414,-0.273287535,-0.224059612,-0.166485548,-0.183003426,-0.157049567,-0.1641559,-0.095612265,-0.043059003,0.2836393713951111,-0.099008277,-0.089036554,-0.106373444,-0.142132908,-0.174047813,0.2690278887748718,-0.120124206,0.2386513203382492,-0.038972832,0.23033076524734497,0.054739661514759064,0.279663086,0.22116543352603912,-0.08267203,-0.293057084,0.24108529090881348,-0.151959702,-0.159975022,0.17594832181930542,-0.193866864,0.21377332508563995,-0.16739817,-0.318431348,-0.161551416,-0.119974077,-0.17883952,-0.2199561,-0.249366492,0.11655842512845993,0.11158496141433716,0.28744029998779297,-0.116180971,-0.13193512,-0.161628902,0.25535112619400024,0.2532348334789276,-0.171044096,-0.126391649,-0.239936233,-0.109539516,-0.23521924,0.25726810097694397,0.2790915369987488,-0.236339182,-0.286588371,0.32406821846961975,-0.181735814,-0.312007427,0.574561357,-0.276572585,-0.257092029,-0.280352712,-0.277498633,0.19707424938678741,0.2382517158985138,-0.067009009,0.2880621552467346,-0.096465126,-0.391499192,0.49863970279693604,-0.129839405,-0.156586632,0.30065006017684937,-0.107494935,0.37740179896354675,-0.277367234,-0.12285769,-0.160671353,0.4955857992172241,0.23439490795135498,-0.208905056,0.1376025378704071,0.31958016753196716,0.6521982550621033,-0.121274613,-0.166635841,-0.177049279,-0.21903193,-0.047892421,-0.069967851,-0.077511176,0.2259322851896286,0.3511163294315338,0.3616580367088318,0.1844809353351593,0.22625687718391418,0.27423742413520813,0.20536965131759644,0.2758854925632477,0.2563491463661194,-0.377628058,0.13221319019794464,0.28607603907585144,-0.237940937,-0.173030093,-0.10923259,-0.262749761,-0.22234489,-0.170112357,-0.28267312,-0.139599502,-0.167266458,-0.1426301,-0.22149834,-0.323673129,-0.267357975,-0.140959188,-0.292139322,-0.300769806,-0.126156777,-0.214560628,-0.114744812,-0.089504108,0.18013988435268402,-0.324346453,-0.098815277,-0.258059114,-0.308803797,-0.187448531,-0.276605666,-0.231592208,-0.287116349,-0.2794393,-0.283137441,-0.193621844,-0.215110958,-0.44795689,0.1774808168411255,0.15276318788528442,-0.244379044,0.3403450846672058,-0.336751461,-0.381834418,-0.400578141,-0.22770682,-0.176968396,0.33207064867019653,-0.304821998,0.4173230826854706,0.4429699778556824,0.34358423948287964,0.15575309097766876,-0.186618477,-0.194400877,0.23692479729652405,-0.107395537,-0.168591291,-0.127882332,-0.126428962,-0.019183081,-0.015606337,-0.031442866,-0.039958697,-0.023492236,-0.100119129,0.045329873,-0.165572986,-0.295467854,-0.25557071,-0.256039262,-0.09713342,-0.342489302,-0.316188008,-0.316733181,-0.332417607,-0.360061765,-0.076282449,-0.220084667,-0.198995188,-0.082327604,-0.196453065,-0.32667616,-0.171227396,-0.143601969,-0.054104351,-0.214309409,0.16665314137935638,0.2723870873451233,0.31763914227485657,-0.041481119,-0.103177264,-0.067191347,-0.167435601,-0.118757732,-0.095217645,-0.101967558,-0.151069656,-0.173106968,-0.121518798,-0.21622543,-0.174549773,-0.309084088,-0.187242061,0.12514439225196838,-0.259277403,-0.128830746,-0.249070719,-0.19412598,-0.164705604,-0.251321018,-0.138214156,0.2707279324531555,-0.197084665,-0.378629774,0.25278541445732117,0.35719600319862366,0.19773265719413757,0.066467836,0.3268210291862488,-0.209636182,-0.168348327,0.037639133632183075,-0.360546261,0.47610095143318176,0.2808692753314972,0.3204069137573242,-0.345165789,0.4495948851108551,-0.209207356,0.069151543,0.33115872740745544,0.2593497335910797,-0.130227119,-0.122925714,-0.032401364,0.14904583990573883,0.27879467606544495,-0.398032755,-0.261633724,0.2207462638616562,0.22378669679164886,-0.080774315,-0.147843629,-0.10559018,-0.111225203,0.19054560363292694,-0.249105871,0.26864826679229736,0.1683395951986313,-0.149616465,-0.212644994,-0.222605333,0.19582712650299072,-0.135768622,-0.025828734,-0.093178049,-0.045346923,-0.087485217,-0.233041793,-0.207210243,-0.217663735,-0.27516073,-0.095753916,-0.189857289,-0.131723672,-0.111610509,-0.206049234,-0.150914371,-0.160619229,-0.126651913,-0.115732178,-0.105999753,-0.05620189,-0.098973006,0.012983294203877449,-0.234994084,-0.224925935,-0.348311603,-0.305814445,-0.230685607,-0.347791106,0.25641071796417236,-0.261926264,-0.315003395,-0.28094542,-0.330739141,-0.255063474,-0.099840537
